Id,y
35597,9
35598,9
35599,6
35600,4
35601,7
35602,5
35603,8
35604,7
35605,0
35606,1
35607,8
35608,7
35609,5
35610,9
35611,0
35612,7
35613,8
35614,5
35615,9
35616,8
35617,6
35618,9
35619,9
35620,7
35621,9
35622,9
35623,2
35624,1
35625,3
35626,2
35627,8
35628,9
35629,6
35630,7
35631,9
35632,4
35633,9
35634,7
35635,4
35636,7
35637,1
35638,5
35639,6
35640,9
35641,4
35642,6
35643,5
35644,7
35645,7
35646,4
35647,6
35648,7
35649,2
35650,6
35651,8
35652,2
35653,8
35654,9
35655,8
35656,6
35657,9
35658,6
35659,8
35660,7
35661,3
35662,9
35663,6
35664,1
35665,6
35666,7
35667,9
35668,6
35669,5
35670,8
35671,6
35672,8
35673,3
35674,8
35675,9
35676,4
35677,8
35678,8
35679,3
35680,5
35681,9
35682,8
35683,7
35684,6
35685,8
35686,0
35687,9
35688,5
35689,7
35690,8
35691,1
35692,5
35693,2
35694,8
35695,2
35696,9
35697,6
35698,2
35699,6
35700,7
35701,1
35702,2
35703,8
35704,8
35705,8
35706,5
35707,2
35708,7
35709,8
35710,6
35711,6
35712,8
35713,1
35714,6
35715,8
35716,8
35717,6
35718,9
35719,9
35720,9
35721,8
35722,2
35723,8
35724,0
35725,3
35726,9
35727,6
35728,5
35729,9
35730,2
35731,8
35732,2
35733,7
35734,7
35735,2
35736,8
35737,9
35738,8
35739,0
35740,5
35741,2
35742,9
35743,8
35744,8
35745,7
35746,9
35747,8
35748,7
35749,8
35750,9
35751,9
35752,5
35753,8
35754,9
35755,1
35756,6
35757,9
35758,7
35759,6
35760,7
35761,4
35762,7
35763,8
35764,7
35765,8
35766,7
35767,2
35768,8
35769,5
35770,9
35771,7
35772,6
35773,8
35774,6
35775,8
35776,2
35777,9
35778,9
35779,9
35780,6
35781,8
35782,5
35783,6
35784,6
35785,0
35786,7
35787,8
35788,8
35789,9
35790,8
35791,0
35792,8
35793,6
35794,0
35795,2
35796,9
35797,8
35798,9
35799,8
35800,7
35801,9
35802,0
35803,5
35804,8
35805,8
35806,9
35807,4
35808,7
35809,6
35810,4
35811,6
35812,7
35813,8
35814,4
35815,6
35816,9
35817,4
35818,3
35819,6
35820,6
35821,9
35822,9
35823,3
35824,0
35825,8
35826,7
35827,6
35828,2
35829,9
35830,6
35831,8
35832,5
35833,8
35834,9
35835,5
35836,8
35837,6
35838,8
35839,9
35840,6
35841,8
35842,4
35843,3
35844,8
35845,7
35846,6
35847,6
35848,9
35849,8
35850,9
35851,6
35852,5
35853,5
35854,0
35855,6
35856,6
35857,7
35858,1
35859,0
35860,1
35861,7
35862,6
35863,3
35864,4
35865,7
35866,9
35867,6
35868,6
35869,8
35870,7
35871,9
35872,7
35873,6
35874,6
35875,5
35876,6
35877,6
35878,2
35879,9
35880,8
35881,3
35882,2
35883,9
35884,7
35885,8
35886,2
35887,2
35888,0
35889,7
35890,7
35891,8
35892,2
35893,7
35894,2
35895,5
35896,8
35897,2
35898,0
35899,7
35900,2
35901,7
35902,2
35903,9
35904,5
35905,4
35906,5
35907,6
35908,8
35909,9
35910,7
35911,8
35912,8
35913,6
35914,8
35915,8
35916,0
35917,8
35918,7
35919,2
35920,8
35921,2
35922,8
35923,6
35924,4
35925,2
35926,4
35927,2
35928,8
35929,4
35930,8
35931,0
35932,6
35933,6
35934,4
35935,9
35936,7
35937,7
35938,8
35939,7
35940,3
35941,8
35942,3
35943,4
35944,8
35945,2
35946,6
35947,6
35948,6
35949,1
35950,2
35951,8
35952,6
35953,6
35954,9
35955,3
35956,3
35957,8
35958,8
35959,7
35960,7
35961,7
35962,9
35963,3
35964,0
35965,7
35966,7
35967,6
35968,9
35969,7
35970,7
35971,8
35972,6
35973,7
35974,5
35975,6
35976,8
35977,2
35978,5
35979,4
35980,8
35981,2
35982,9
35983,0
35984,2
35985,7
35986,6
35987,7
35988,9
35989,8
35990,9
35991,8
35992,8
35993,1
35994,6
35995,8
35996,6
35997,8
35998,8
35999,8
36000,1
36001,8
36002,7
36003,6
36004,5
36005,8
36006,7
36007,8
36008,6
36009,1
36010,5
36011,2
36012,1
36013,1
36014,2
36015,8
36016,2
36017,2
36018,5
36019,9
36020,2
36021,6
36022,1
36023,9
36024,9
36025,2
36026,5
36027,9
36028,5
36029,5
36030,2
36031,2
36032,8
36033,8
36034,6
36035,8
36036,8
36037,5
36038,4
36039,7
36040,7
36041,8
36042,8
36043,8
36044,9
36045,9
36046,0
36047,4
36048,7
36049,9
36050,8
36051,2
36052,7
36053,1
36054,6
36055,8
36056,0
36057,7
36058,2
36059,9
36060,4
36061,8
36062,8
36063,6
36064,9
36065,6
36066,7
36067,3
36068,8
36069,7
36070,2
36071,2
36072,5
36073,6
36074,1
36075,0
36076,2
36077,7
36078,7
36079,6
36080,5
36081,8
36082,8
36083,8
36084,7
36085,7
36086,1
36087,0
36088,0
36089,5
36090,6
36091,7
36092,2
36093,7
36094,2
36095,6
36096,7
36097,9
36098,2
36099,2
36100,2
36101,2
36102,7
36103,3
36104,8
36105,7
36106,8
36107,5
36108,6
36109,8
36110,0
36111,8
36112,7
36113,6
36114,5
36115,9
36116,2
36117,5
36118,4
36119,9
36120,2
36121,8
36122,8
36123,9
36124,9
36125,7
36126,9
36127,2
36128,8
36129,8
36130,8
36131,5
36132,4
36133,9
36134,3
36135,3
36136,9
36137,4
36138,5
36139,8
36140,9
36141,8
36142,4
36143,9
36144,7
36145,9
36146,6
36147,7
36148,4
36149,9
36150,9
36151,2
36152,9
36153,8
36154,9
36155,8
36156,7
36157,2
36158,2
36159,6
36160,6
36161,7
36162,8
36163,2
36164,6
36165,9
36166,6
36167,4
36168,7
36169,7
36170,8
36171,9
36172,2
36173,7
36174,4
36175,9
36176,7
36177,9
36178,6
36179,9
36180,5
36181,5
36182,6
36183,7
36184,8
36185,0
36186,6
36187,8
36188,8
36189,2
36190,8
36191,6
36192,7
36193,6
36194,0
36195,9
36196,6
36197,9
36198,5
36199,4
36200,6
36201,1
36202,6
36203,8
36204,8
36205,9
36206,9
36207,4
36208,8
36209,9
36210,5
36211,7
36212,8
36213,4
36214,7
36215,7
36216,7
36217,0
36218,9
36219,6
36220,1
36221,6
36222,6
36223,8
36224,6
36225,6
36226,8
36227,5
36228,7
36229,8
36230,4
36231,6
36232,4
36233,7
36234,9
36235,8
36236,6
36237,0
36238,4
36239,6
36240,7
36241,9
36242,3
36243,9
36244,9
36245,8
36246,0
36247,6
36248,9
36249,8
36250,6
36251,2
36252,3
36253,6
36254,6
36255,9
36256,7
36257,6
36258,5
36259,1
36260,8
36261,2
36262,9
36263,9
36264,9
36265,6
36266,3
36267,4
36268,2
36269,7
36270,7
36271,3
36272,8
36273,9
36274,8
36275,3
36276,7
36277,3
36278,9
36279,8
36280,7
36281,7
36282,0
36283,6
36284,7
36285,0
36286,6
36287,9
36288,2
36289,5
36290,7
36291,7
36292,9
36293,6
36294,2
36295,8
36296,2
36297,9
36298,7
36299,8
36300,2
36301,9
36302,5
36303,2
36304,5
36305,7
36306,2
36307,0
36308,7
36309,7
36310,8
36311,9
36312,5
36313,7
36314,6
36315,8
36316,9
36317,2
36318,7
36319,8
36320,1
36321,9
36322,5
36323,5
36324,9
36325,8
36326,2
36327,7
36328,7
36329,6
36330,0
36331,9
36332,8
36333,5
36334,8
36335,9
36336,7
36337,6
36338,6
36339,0
36340,8
36341,9
36342,9
36343,8
36344,6
36345,8
36346,8
36347,8
36348,6
36349,8
36350,1
36351,2
36352,9
36353,6
36354,6
36355,6
36356,5
36357,5
36358,8
36359,9
36360,8
36361,2
36362,8
36363,7
36364,6
36365,9
36366,0
36367,7
36368,8
36369,7
36370,0
36371,6
36372,8
36373,7
36374,6
36375,0
36376,9
36377,8
36378,6
36379,8
36380,6
36381,5
36382,5
36383,6
36384,7
36385,8
36386,4
36387,9
36388,6
36389,0
36390,7
36391,7
36392,2
36393,9
36394,6
36395,7
36396,8
36397,8
36398,9
36399,5
36400,0
36401,7
36402,1
36403,8
36404,5
36405,4
36406,9
36407,8
36408,4
36409,9
36410,1
36411,2
36412,7
36413,8
36414,6
36415,3
36416,3
36417,5
36418,1
36419,9
36420,6
36421,7
36422,6
36423,5
36424,9
36425,8
36426,7
36427,6
36428,8
36429,8
36430,6
36431,2
36432,5
36433,6
36434,2
36435,2
36436,6
36437,7
36438,0
36439,7
36440,8
36441,6
36442,6
36443,0
36444,9
36445,8
36446,8
36447,7
36448,2
36449,4
36450,4
36451,4
36452,0
36453,2
36454,6
36455,2
36456,6
36457,0
36458,7
36459,8
36460,7
36461,7
36462,8
36463,6
36464,8
36465,7
36466,2
36467,7
36468,9
36469,7
36470,8
36471,9
36472,5
36473,9
36474,4
36475,4
36476,2
36477,6
36478,6
36479,8
36480,3
36481,8
36482,1
36483,2
36484,3
36485,7
36486,7
36487,0
36488,2
36489,0
36490,8
36491,9
36492,9
36493,8
36494,6
36495,8
36496,7
36497,4
36498,6
36499,2
36500,7
36501,9
36502,3
36503,2
36504,6
36505,2
36506,7
36507,8
36508,7
36509,9
36510,0
36511,2
36512,9
36513,9
36514,4
36515,6
36516,7
36517,1
36518,5
36519,0
36520,5
36521,7
36522,1
36523,2
36524,8
36525,8
36526,9
36527,8
36528,8
36529,9
36530,7
36531,6
36532,8
36533,5
36534,4
36535,6
36536,8
36537,2
36538,7
36539,9
36540,6
36541,3
36542,5
36543,5
36544,6
36545,4
36546,2
36547,9
36548,0
36549,4
36550,5
36551,3
36552,6
36553,0
36554,1
36555,4
36556,9
36557,9
36558,8
36559,7
36560,7
36561,8
36562,8
36563,8
36564,8
36565,4
36566,3
36567,8
36568,8
36569,0
36570,8
36571,0
36572,9
36573,0
36574,6
36575,6
36576,7
36577,7
36578,9
36579,6
36580,4
36581,6
36582,1
36583,6
36584,9
36585,9
36586,9
36587,7
36588,7
36589,6
36590,6
36591,9
36592,7
36593,9
36594,6
36595,7
36596,0
36597,6
36598,6
36599,4
36600,5
36601,9
36602,8
36603,9
36604,8
36605,8
36606,7
36607,8
36608,9
36609,2
36610,5
36611,4
36612,5
36613,0
36614,9
36615,7
36616,6
36617,4
36618,7
36619,7
36620,9
36621,8
36622,0
36623,6
36624,9
36625,5
36626,8
36627,8
36628,6
36629,9
36630,9
36631,6
36632,0
36633,4
36634,7
36635,9
36636,9
36637,8
36638,8
36639,8
36640,2
36641,7
36642,0
36643,7
36644,4
36645,9
36646,8
36647,9
36648,9
36649,7
36650,7
36651,8
36652,7
36653,9
36654,8
36655,7
36656,8
36657,7
36658,9
36659,6
36660,8
36661,8
36662,8
36663,9
36664,1
36665,5
36666,7
36667,9
36668,2
36669,9
36670,2
36671,8
36672,2
36673,6
36674,0
36675,6
36676,8
36677,6
36678,1
36679,7
36680,1
36681,6
36682,9
36683,8
36684,2
36685,9
36686,6
36687,8
36688,6
36689,5
36690,6
36691,7
36692,4
36693,2
36694,6
36695,7
36696,9
36697,2
36698,9
36699,6
36700,9
36701,1
36702,6
36703,9
36704,8
36705,9
36706,9
36707,9
36708,8
36709,6
36710,7
36711,3
36712,9
36713,5
36714,9
36715,6
36716,7
36717,2
36718,7
36719,7
36720,0
36721,6
36722,0
36723,8
36724,2
36725,7
36726,3
36727,7
36728,7
36729,6
36730,7
36731,7
36732,6
36733,2
36734,6
36735,8
36736,5
36737,4
36738,8
36739,1
36740,9
36741,0
36742,7
36743,5
36744,2
36745,3
36746,7
36747,6
36748,9
36749,2
36750,3
36751,7
36752,8
36753,5
36754,0
36755,9
36756,0
36757,2
36758,8
36759,8
36760,9
36761,1
36762,9
36763,3
36764,4
36765,8
36766,9
36767,7
36768,6
36769,0
36770,6
36771,9
36772,8
36773,5
36774,5
36775,9
36776,8
36777,3
36778,6
36779,9
36780,0
36781,8
36782,5
36783,6
36784,9
36785,6
36786,6
36787,3
36788,6
36789,2
36790,7
36791,9
36792,4
36793,8
36794,3
36795,9
36796,9
36797,7
36798,4
36799,4
36800,6
36801,7
36802,7
36803,7
36804,9
36805,6
36806,9
36807,6
36808,7
36809,7
36810,8
36811,4
36812,7
36813,4
36814,6
36815,2
36816,8
36817,5
36818,8
36819,5
36820,2
36821,1
36822,8
36823,4
36824,6
36825,8
36826,7
36827,2
36828,4
36829,8
36830,8
36831,7
36832,7
36833,0
36834,3
36835,7
36836,5
36837,7
36838,7
36839,5
36840,6
36841,8
36842,2
36843,7
36844,4
36845,8
36846,6
36847,6
36848,9
36849,6
36850,6
36851,7
36852,5
36853,5
36854,6
36855,7
36856,6
36857,4
36858,9
36859,4
36860,5
36861,7
36862,7
36863,4
36864,9
36865,0
36866,7
36867,4
36868,8
36869,5
36870,0
36871,6
36872,2
36873,8
36874,9
36875,6
36876,8
36877,6
36878,9
36879,7
36880,9
36881,2
36882,7
36883,9
36884,6
36885,6
36886,8
36887,8
36888,2
36889,8
36890,6
36891,2
36892,7
36893,4
36894,0
36895,5
36896,9
36897,9
36898,7
36899,5
36900,7
36901,6
36902,2
36903,9
36904,2
36905,8
36906,6
36907,8
36908,7
36909,8
36910,0
36911,2
36912,1
36913,7
36914,1
36915,2
36916,3
36917,1
36918,9
36919,0
36920,8
36921,2
36922,8
36923,2
36924,7
36925,9
36926,7
36927,9
36928,8
36929,6
36930,9
36931,7
36932,8
36933,7
36934,8
36935,2
36936,7
36937,4
36938,6
36939,8
36940,8
36941,2
36942,8
36943,8
36944,5
36945,0
36946,8
36947,8
36948,8
36949,9
36950,3
36951,3
36952,5
36953,8
36954,7
36955,3
36956,7
36957,2
36958,7
36959,8
36960,2
36961,9
36962,7
36963,2
36964,2
36965,6
36966,8
36967,4
36968,7
36969,2
36970,3
36971,8
36972,5
36973,6
36974,5
36975,8
36976,9
36977,9
36978,6
36979,5
36980,9
36981,9
36982,7
36983,0
36984,3
36985,2
36986,9
36987,6
36988,3
36989,8
36990,4
36991,2
36992,7
36993,9
36994,2
36995,5
36996,6
36997,6
36998,3
36999,8
37000,8
37001,7
37002,7
37003,7
37004,7
37005,4
37006,6
37007,7
37008,7
37009,5
37010,7
37011,2
37012,6
37013,7
37014,6
37015,9
37016,7
37017,1
37018,6
37019,7
37020,8
37021,7
37022,5
37023,9
37024,9
37025,6
37026,8
37027,7
37028,9
37029,8
37030,9
37031,7
37032,0
37033,1
37034,3
37035,5
37036,0
37037,8
37038,2
37039,7
37040,8
37041,9
37042,6
37043,4
37044,7
37045,8
37046,9
37047,4
37048,8
37049,7
37050,2
37051,9
37052,9
37053,8
37054,8
37055,6
37056,8
37057,7
37058,5
37059,7
37060,2
37061,0
37062,8
37063,8
37064,0
37065,6
37066,9
37067,7
37068,2
37069,9
37070,9
37071,9
37072,9
37073,3
37074,9
37075,6
37076,3
37077,9
37078,0
37079,0
37080,4
37081,2
37082,9
37083,3
37084,5
37085,3
37086,2
37087,3
37088,7
37089,6
37090,2
37091,7
37092,7
37093,8
37094,4
37095,6
37096,7
37097,7
37098,2
37099,4
37100,6
37101,1
37102,7
37103,6
37104,6
37105,2
37106,7
37107,9
37108,6
37109,0
37110,9
37111,8
37112,8
37113,4
37114,8
37115,5
37116,7
37117,7
37118,2
37119,7
37120,2
37121,7
37122,2
37123,9
37124,0
37125,4
37126,6
37127,9
37128,2
37129,2
37130,2
37131,9
37132,8
37133,9
37134,4
37135,6
37136,0
37137,8
37138,9
37139,6
37140,3
37141,0
37142,8
37143,8
37144,6
37145,4
37146,5
37147,8
37148,7
37149,6
37150,0
37151,4
37152,2
37153,0
37154,1
37155,3
37156,1
37157,8
37158,7
37159,8
37160,8
37161,7
37162,5
37163,6
37164,5
37165,1
37166,2
37167,6
37168,1
37169,2
37170,2
37171,3
37172,0
37173,8
37174,7
37175,5
37176,7
37177,8
37178,6
37179,7
37180,2
37181,6
37182,6
37183,8
37184,3
37185,2
37186,2
37187,6
37188,2
37189,9
37190,9
37191,8
37192,8
37193,8
37194,9
37195,6
37196,5
37197,2
37198,8
37199,8
37200,5
37201,6
37202,0
37203,5
37204,8
37205,7
37206,6
37207,9
37208,6
37209,5
37210,8
37211,8
37212,6
37213,7
37214,2
37215,6
37216,7
37217,6
37218,7
37219,6
37220,9
37221,3
37222,8
37223,2
37224,7
37225,7
37226,7
37227,0
37228,8
37229,1
37230,6
37231,6
37232,7
37233,2
37234,6
37235,2
37236,1
37237,8
37238,9
37239,2
37240,8
37241,8
37242,5
37243,1
37244,4
37245,9
37246,6
37247,0
37248,7
37249,7
37250,0
37251,5
37252,1
37253,8
37254,7
37255,8
37256,7
37257,4
37258,8
37259,7
37260,0
37261,8
37262,9
37263,5
37264,2
37265,9
37266,9
37267,9
37268,9
37269,9
37270,7
37271,9
37272,9
37273,5
37274,8
37275,2
37276,0
37277,6
37278,4
37279,7
37280,6
37281,7
37282,9
37283,7
37284,8
37285,8
37286,6
37287,6
37288,9
37289,6
37290,4
37291,8
37292,6
37293,4
37294,8
37295,2
37296,6
37297,7
37298,5
37299,2
37300,7
37301,2
37302,2
37303,8
37304,7
37305,4
37306,2
37307,9
37308,9
37309,6
37310,6
37311,2
37312,7
37313,2
37314,5
37315,6
37316,8
37317,7
37318,7
37319,2
37320,7
37321,9
37322,3
37323,6
37324,8
37325,7
37326,7
37327,4
37328,9
37329,2
37330,6
37331,2
37332,0
37333,7
37334,6
37335,8
37336,9
37337,8
37338,6
37339,9
37340,5
37341,8
37342,9
37343,2
37344,8
37345,8
37346,0
37347,7
37348,7
37349,8
37350,8
37351,6
37352,5
37353,9
37354,8
37355,5
37356,7
37357,8
37358,2
37359,0
37360,8
37361,8
37362,3
37363,7
37364,3
37365,8
37366,7
37367,0
37368,8
37369,2
37370,7
37371,2
37372,7
37373,7
37374,7
37375,7
37376,9
37377,9
37378,9
37379,6
37380,7
37381,8
37382,6
37383,8
37384,9
37385,8
37386,8
37387,8
37388,8
37389,0
37390,6
37391,6
37392,6
37393,6
37394,0
37395,8
37396,2
37397,6
37398,8
37399,6
37400,4
37401,9
37402,1
37403,8
37404,2
37405,7
37406,6
37407,6
37408,6
37409,6
37410,7
37411,9
37412,5
37413,5
37414,7
37415,6
37416,9
37417,9
37418,8
37419,7
37420,6
37421,0
37422,5
37423,8
37424,7
37425,4
37426,6
37427,6
37428,0
37429,8
37430,4
37431,9
37432,7
37433,5
37434,0
37435,0
37436,6
37437,0
37438,8
37439,6
37440,8
37441,9
37442,2
37443,7
37444,6
37445,5
37446,7
37447,8
37448,9
37449,0
37450,3
37451,9
37452,8
37453,5
37454,2
37455,6
37456,6
37457,7
37458,8
37459,5
37460,8
37461,3
37462,7
37463,9
37464,8
37465,8
37466,3
37467,0
37468,9
37469,9
37470,2
37471,5
37472,8
37473,6
37474,7
37475,5
37476,6
37477,5
37478,6
37479,0
37480,7
37481,9
37482,0
37483,8
37484,8
37485,3
37486,6
37487,2
37488,8
37489,9
37490,6
37491,8
37492,0
37493,9
37494,9
37495,5
37496,6
37497,7
37498,3
37499,7
37500,6
37501,0
37502,7
37503,6
37504,1
37505,9
37506,5
37507,8
37508,9
37509,7
37510,8
37511,7
37512,4
37513,6
37514,0
37515,6
37516,7
37517,2
37518,5
37519,6
37520,8
37521,8
37522,9
37523,6
37524,7
37525,6
37526,6
37527,8
37528,9
37529,8
37530,8
37531,8
37532,4
37533,9
37534,0
37535,6
37536,4
37537,3
37538,6
37539,7
37540,8
37541,8
37542,9
37543,9
37544,7
37545,6
37546,8
37547,7
37548,6
37549,2
37550,0
37551,6
37552,9
37553,8
37554,9
37555,7
37556,6
37557,7
37558,8
37559,4
37560,6
37561,1
37562,8
37563,0
37564,8
37565,6
37566,4
37567,8
37568,9
37569,2
37570,6
37571,8
37572,2
37573,9
37574,4
37575,5
37576,8
37577,0
37578,3
37579,6
37580,6
37581,9
37582,9
37583,7
37584,7
37585,9
37586,7
37587,2
37588,5
37589,4
37590,2
37591,8
37592,8
37593,9
37594,2
37595,5
37596,7
37597,2
37598,2
37599,7
37600,2
37601,5
37602,8
37603,8
37604,8
37605,8
37606,8
37607,2
37608,8
37609,6
37610,6
37611,8
37612,9
37613,7
37614,5
37615,5
37616,2
37617,8
37618,8
37619,6
37620,2
37621,2
37622,5
37623,8
37624,8
37625,5
37626,8
37627,9
37628,6
37629,6
37630,5
37631,0
37632,8
37633,9
37634,1
37635,9
37636,2
37637,8
37638,8
37639,7
37640,3
37641,4
37642,6
37643,7
37644,9
37645,9
37646,1
37647,7
37648,4
37649,7
37650,6
37651,6
37652,8
37653,4
37654,8
37655,8
37656,9
37657,7
37658,7
37659,8
37660,9
37661,3
37662,9
37663,2
37664,4
37665,9
37666,0
37667,9
37668,2
37669,8
37670,6
37671,8
37672,5
37673,7
37674,7
37675,8
37676,6
37677,7
37678,6
37679,5
37680,8
37681,5
37682,4
37683,8
37684,7
37685,8
37686,2
37687,7
37688,7
37689,6
37690,9
37691,2
37692,1
37693,8
37694,2
37695,9
37696,7
37697,7
37698,0
37699,6
37700,4
37701,8
37702,4
37703,8
37704,7
37705,7
37706,6
37707,9
37708,3
37709,7
37710,2
37711,9
37712,9
37713,6
37714,9
37715,1
37716,1
37717,1
37718,7
37719,8
37720,7
37721,2
37722,8
37723,2
37724,7
37725,6
37726,4
37727,2
37728,8
37729,7
37730,6
37731,2
37732,5
37733,5
37734,9
37735,7
37736,9
37737,9
37738,8
37739,9
37740,8
37741,8
37742,5
37743,7
37744,1
37745,4
37746,8
37747,7
37748,2
37749,8
37750,0
37751,8
37752,2
37753,4
37754,0
37755,6
37756,9
37757,0
37758,2
37759,4
37760,7
37761,2
37762,4
37763,8
37764,6
37765,1
37766,1
37767,1
37768,8
37769,0
37770,6
37771,1
37772,9
37773,2
37774,0
37775,2
37776,9
37777,1
37778,8
37779,9
37780,7
37781,8
37782,6
37783,9
37784,8
37785,6
37786,4
37787,6
37788,2
37789,9
37790,6
37791,4
37792,9
37793,7
37794,2
37795,9
37796,7
37797,2
37798,3
37799,7
37800,4
37801,7
37802,8
37803,2
37804,5
37805,6
37806,7
37807,1
37808,3
37809,2
37810,5
37811,8
37812,9
37813,6
37814,9
37815,5
37816,5
37817,2
37818,9
37819,6
37820,5
37821,8
37822,0
37823,7
37824,4
37825,0
37826,3
37827,2
37828,1
37829,7
37830,6
37831,0
37832,7
37833,9
37834,3
37835,9
37836,7
37837,6
37838,2
37839,9
37840,6
37841,8
37842,8
37843,7
37844,7
37845,8
37846,5
37847,7
37848,3
37849,5
37850,9
37851,8
37852,6
37853,8
37854,2
37855,9
37856,6
37857,5
37858,5
37859,9
37860,9
37861,8
37862,7
37863,9
37864,0
37865,7
37866,9
37867,8
37868,9
37869,2
37870,2
37871,5
37872,6
37873,7
37874,6
37875,6
37876,8
37877,0
37878,6
37879,6
37880,9
37881,7
37882,2
37883,6
37884,0
37885,4
37886,9
37887,2
37888,9
37889,6
37890,8
37891,8
37892,3
37893,6
37894,6
37895,9
37896,4
37897,2
37898,8
37899,8
37900,6
37901,6
37902,8
37903,2
37904,4
37905,2
37906,9
37907,7
37908,7
37909,7
37910,1
37911,8
37912,8
37913,6
37914,7
37915,3
37916,3
37917,7
37918,1
37919,6
37920,6
37921,6
37922,8
37923,6
37924,6
37925,7
37926,9
37927,5
37928,2
37929,2
37930,4
37931,6
37932,7
37933,7
37934,6
37935,9
37936,8
37937,7
37938,7
37939,8
37940,6
37941,5
37942,3
37943,1
37944,6
37945,7
37946,8
37947,8
37948,8
37949,7
37950,8
37951,5
37952,7
37953,7
37954,8
37955,8
37956,9
37957,7
37958,8
37959,2
37960,0
37961,9
37962,9
37963,9
37964,9
37965,9
37966,6
37967,7
37968,7
37969,2
37970,6
37971,6
37972,2
37973,6
37974,0
37975,3
37976,6
37977,9
37978,5
37979,7
37980,5
37981,8
37982,4
37983,7
37984,8
37985,8
37986,8
37987,4
37988,2
37989,9
37990,6
37991,7
37992,6
37993,7
37994,2
37995,6
37996,2
37997,9
37998,7
37999,2
